Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,price/km,luxury,eco,relative_age
Lexus,Es Series,2013,Sedan,131596.0,2500.0,Hybrid,Automatic,17999.0,9,14621.777777777776,0.1367746740022493,yes,yes,kind_old
Mitsubishi,Outlander,2015,Crossover,113642.0,2000.0,Metan/Propan,Automatic,14699.0,7,16234.57142857143,0.12934478449868886,no,no,kind_old
Volkswagen,Touareg,2019,SUV,30000.0,3000.0,Diesel,Automatic,54000.0,3,10000.0,1.8,yes,no,kind_old
Ford,C-Max,2013,Universal,185152.0,2000.0,Hybrid,Automatic,7999.0,9,20572.444444444445,0.04320234185966125,no,yes,kind_old
Mercedes,Vito,2010,Minivan,197070.0,2200.0,Diesel,Manual,9699.0,12,16422.5,0.04921601461409651,no,no,old
BMW,5 Series,2005,Sedan,400237.0,2500.0,Diesel,Automatic,10499.0,17,23543.352941176472,0.02623195756514265,no,no,old
Volvo,XC60,2014,Crossover,180224.0,2000.0,Diesel,Automatic,16999.0,8,22528.0,0.09432151100852272,no,no,kind_old
Mercedes,Vito,2007,Microvan,258215.0,3000.0,Diesel,Automatic,9499.0,15,17214.333333333332,0.03678717347946479,no,no,old
Mitsubishi,Outlander,2014,Crossover,210106.0,2000.0,Plug-in Hybrid,Automatic,13999.0,8,26263.25,0.06662827334773876,no,yes,kind_old
Mercedes,Vito,2012,Minivan,237000.0,2200.0,Diesel,Automatic,12999.0,10,23700.0,0.054848101265822784,yes,no,kind_old
Mercedes,S Class,2010,Sedan,291712.0,3000.0,Diesel,Automatic,26499.0,12,24309.33333333333,0.09083959521720053,yes,no,old
Mercedes,Vito,2011,Minivan,206583.0,2200.0,Diesel,Manual,11799.0,11,18780.272727272728,0.05711505787020229,no,no,old
Volkswagen,Vento,1992,Sedan,311021.0,1800.0,Metan/Propan,Manual,1799.0,30,10367.366666666669,0.005784175345073163,no,no,old
BMW,3 Series,2012,Sedan,168493.0,2000.0,Petrol,Automatic,14999.0,10,16849.3,0.0890185348946247,no,no,kind_old
Mercedes,Vito,2013,Minivan,280000.0,2200.0,Diesel,Manual,15499.0,9,31111.11111111111,0.055353571428571426,yes,no,kind_old
Hyundai,Getz,2006,Hatchback,242659.0,1500.0,Diesel,Manual,3599.0,16,15166.1875,0.014831512534049839,no,no,old
Renault,Rare,2015,Universal,193616.0,1600.0,Diesel,Automatic,17499.0,7,27659.42857142857,0.0903799272787373,no,no,kind_old
BMW,X5,2014,Crossover,95015.0,3000.0,Petrol,Automatic,26900.0,8,11876.875,0.2831131926537915,yes,no,kind_old
Toyota,Auris,2010,Hatchback,120074.0,1800.0,Hybrid,Automatic,8599.0,12,10006.166666666666,0.07161417126105568,no,yes,old
Volkswagen,Jetta,2014,Sedan,106561.0,2000.0,Petrol,Automatic,8399.0,8,13320.125,0.07881870477942211,no,no,kind_old
Skoda,Octavia,2011,Universal,196287.0,1400.0,Petrol,Automatic,7499.0,11,17844.272727272728,0.038204262126376176,no,no,old
Audi,A6,2015,Sedan,102000.0,2000.0,Petrol,Automatic,20999.0,7,14571.42857142857,0.20587254901960783,no,no,kind_old
Volkswagen,Golf,2011,Hatchback,190426.0,1400.0,Petrol,Manual,7200.0,11,17311.454545454544,0.0378099629252308,no,no,old
Opel,Astra,2017,Universal,164748.0,999.0,Petrol,Manual,8299.0,5,32949.6,0.05037390438730668,no,no,kind_old
Volkswagen,Jetta,2012,Sedan,174539.0,1400.0,Hybrid,Automatic,9699.0,10,17453.9,0.05556924240427641,no,yes,kind_old
Lexus,Es Series,2013,Sedan,199912.0,2500.0,Hybrid,Automatic,16900.0,9,22212.444444444445,0.08453719636640121,yes,yes,kind_old
KIA,Rare,2006,Sedan,202438.0,2000.0,Diesel,Automatic,5499.0,16,12652.375,0.02716387239549887,no,no,old
Hyundai,Sonata,2014,Sedan,63886.0,2000.0,Petrol,Automatic,12699.0,8,7985.75,0.19877594465141032,no,no,kind_old
Renault,Grand Scenic,2013,Universal,236465.0,1500.0,Diesel,Automatic,7699.0,9,26273.88888888889,0.03255872962171991,no,no,kind_old
Mercedes,M Class,2012,Crossover,246479.0,2200.0,Diesel,Automatic,25499.0,10,24647.9,0.103453032509869,yes,no,kind_old
Porsche,Rare,2018,Crossover,36824.0,2000.0,Petrol,Automatic,38899.0,4,9206.0,1.0563491201390398,no,no,kind_old
cheap_rare,Rare,2008,Sedan,207317.0,1900.0,Diesel,Automatic,7699.0,14,14808.357142857143,0.03713636604812919,no,no,old
Dacia,Rare,2015,Universal,163000.0,1500.0,Diesel,Manual,9299.0,7,23285.714285714286,0.057049079754601224,no,no,kind_old
Mercedes,E Class,2011,Sedan,327628.0,2200.0,Diesel,Automatic,12999.0,11,29784.36363636364,0.0396760960601658,yes,no,old
Mercedes,Vito,2010,Universal,480986.0,2200.0,Diesel,Manual,8699.0,12,40082.16666666666,0.018085765490055843,no,no,old
Toyota,Land Cruiser Prado,2009,Crossover,148337.0,2700.0,Petrol,Automatic,14999.0,13,11410.53846153846,0.10111435447663092,yes,no,old
Mercedes,GLK Class,2013,Crossover,250022.0,2200.0,Diesel,Automatic,17699.0,9,27780.222222222223,0.07078977050019598,yes,no,kind_old
Toyota,Prius,2011,Hatchback,241036.0,1800.0,Hybrid,Automatic,7499.0,11,21912.36363636364,0.031111535206359217,no,yes,old
Skoda,Octavia,2018,Universal,173314.0,1400.0,Metan/Propan,Automatic,11199.0,4,43328.5,0.06461682264560278,no,no,kind_old
Mercedes,Vito,2012,Minivan,245425.0,2200.0,Diesel,Manual,13899.0,10,24542.5,0.056632372415198126,yes,no,kind_old
Mercedes,E Class,2014,Sedan,225346.0,2200.0,Diesel,Automatic,16999.0,8,28168.25,0.07543510867732288,yes,no,kind_old
Mercedes,M Class,2015,Crossover,60000.0,2200.0,Diesel,Automatic,30499.0,7,8571.42857142857,0.5083166666666666,yes,no,kind_old
Mercedes,S Class,2005,Sedan,250000.0,3500.0,Petrol,Automatic,12999.0,17,14705.882352941177,0.051996,yes,no,old
Opel,Corsa,2005,Hatchback,153126.0,1229.0,Petrol,Automatic,3499.0,17,9007.411764705885,0.022850463017384377,no,no,old
Subaru,Rare,2011,Hatchback,118082.0,1400.0,Diesel,Manual,6999.0,11,10734.727272727272,0.059272370047932794,no,no,old
Toyota,Camry,2016,Sedan,190564.0,2500.0,Hybrid,Automatic,14499.0,6,31760.666666666668,0.07608467496484121,yes,yes,kind_old
Toyota,Avensis,2007,Universal,245274.0,2200.0,Diesel,Manual,7599.0,15,16351.6,0.030981677633993003,no,no,old
Toyota,Prius,2011,Hatchback,142000.0,1800.0,Hybrid,Automatic,9199.0,11,12909.09090909091,0.06478169014084507,no,yes,old
Volkswagen,Golf,2013,Hatchback,79542.0,1200.0,Petrol,Automatic,9399.0,9,8838.0,0.1181639888360866,no,no,kind_old
BMW,5 Series,2014,Sedan,126508.0,2000.0,Diesel,Automatic,16999.0,8,15813.5,0.13437094887279855,no,no,kind_old
Mercedes,GLK Class,2010,Crossover,209599.0,2200.0,Diesel,Automatic,15999.0,12,17466.583333333332,0.07633147104709469,yes,no,old
Mercedes,GLK Class,2015,Crossover,220107.0,2200.0,Diesel,Automatic,19499.0,7,31443.85714285714,0.08858873184405766,yes,no,kind_old
BMW,5 Series,2002,Sedan,497584.0,2200.0,Petrol,Manual,5800.0,20,24879.2,0.011656323354448696,no,no,old
Mercedes,S Class,2009,Sedan,226182.0,3000.0,Diesel,Automatic,20999.0,13,17398.615384615383,0.09284116331096197,yes,no,old
Mercedes,S Class,2005,Sedan,356112.0,3500.0,Metan/Propan,Automatic,11999.0,17,20947.764705882357,0.03369445567686571,no,no,old
Mercedes,S Class,2017,Sedan,105494.0,3000.0,Diesel,Automatic,73499.0,5,21098.8,0.6967126092479193,yes,no,kind_old
Mercedes,M Class,2014,Crossover,134611.0,2200.0,Diesel,Automatic,29999.0,8,16826.375,0.22285697305569382,yes,no,kind_old
Mercedes,S Class,2006,Sedan,232517.0,3500.0,Petrol,Automatic,11999.0,16,14532.3125,0.05160482889423139,no,no,old
Skoda,Fabia,2011,Universal,180034.0,1200.0,Diesel,Manual,5999.0,11,16366.727272727272,0.03332148371974183,no,no,old
Mercedes,S Class,2000,Sedan,309377.0,3222.0,Diesel,Automatic,6899.0,22,14062.59090909091,0.022299653820419745,no,no,old
Mercedes,GLE,2020,Crossover,14130.0,2000.0,Diesel,Automatic,69999.0,2,7065.0,4.953927813163482,no,no,kind_old
Mercedes,GLE,2018,Crossover,50382.0,2200.0,Diesel,Automatic,42999.0,4,12595.5,0.8534595688936525,yes,no,kind_old
Citroen,Berlingo,2013,Minivan,181000.0,1600.0,Diesel,Manual,5200.0,9,20111.11111111111,0.028729281767955802,no,no,kind_old
Dacia,Logan Mcv,2009,Universal,145000.0,1600.0,Metan/Propan,Manual,5400.0,13,11153.846153846154,0.037241379310344824,no,no,old
Lexus,CT Series,2012,Hatchback,194000.0,1800.0,Hybrid,Automatic,10500.0,10,19400.0,0.05412371134020619,no,yes,kind_old
Skoda,Rare,2011,Universal,154349.0,1400.0,Petrol,Manual,4599.0,11,14031.727272727272,0.02979611140985688,no,no,old
Renault,Kadjar,2016,Crossover,173000.0,1500.0,Diesel,Automatic,14600.0,6,28833.33333333333,0.08439306358381503,no,no,kind_old
Renault,Scenic,2009,Universal,251382.0,1461.0,Diesel,Manual,5499.0,13,19337.07692307692,0.02187507458767931,no,no,old
Audi,Q5,2011,Crossover,98000.0,2000.0,Petrol,Automatic,15899.0,11,8909.09090909091,0.16223469387755102,no,no,old
Volkswagen,Passat,2012,Universal,207900.0,1390.0,Petrol,Manual,8199.0,10,20790.0,0.03943722943722944,no,no,kind_old
Renault,Scenic,2013,Universal,180000.0,1500.0,Diesel,Manual,7699.0,9,20000.0,0.042772222222222225,no,no,kind_old
Nissan,Qashqai,2016,Crossover,191000.0,1200.0,Petrol,Automatic,13200.0,6,31833.33333333333,0.06910994764397906,no,no,kind_old
Subaru,Rare,2011,Hatchback,95500.0,1300.0,Petrol,Manual,6699.0,11,8681.818181818182,0.07014659685863875,no,no,old
Hyundai,Getz,2007,Hatchback,175000.0,1500.0,Diesel,Manual,4500.0,15,11666.666666666666,0.025714285714285714,no,no,old
Ford,Focus,2016,Universal,151000.0,1500.0,Diesel,Manual,8500.0,6,25166.666666666668,0.056291390728476824,no,no,kind_old
Renault,Talisman,2016,Universal,140000.0,1500.0,Diesel,Automatic,13199.0,6,23333.33333333333,0.09427857142857143,no,no,kind_old
Dacia,Duster,2012,SUV,132000.0,1500.0,Diesel,Manual,8199.0,10,13200.0,0.062113636363636364,no,no,kind_old
Skoda,Rapid,2013,Sedan,116580.0,1197.0,Petrol,Manual,7799.0,9,12953.333333333334,0.06689826728426831,no,no,kind_old
Dacia,Logan Mcv,2015,Universal,76000.0,1500.0,Diesel,Manual,7600.0,7,10857.142857142857,0.1,no,no,kind_old
Renault,Megane,2011,Universal,199195.0,1500.0,Diesel,Manual,6099.0,11,18108.636363636364,0.030618238409598635,no,no,old
Infiniti,Rare,2019,Crossover,56382.0,2000.0,Petrol,Automatic,25499.0,3,18794.0,0.45225426554574155,no,no,kind_old
Dacia,Lodgy,2013,Universal,160000.0,1500.0,Diesel,Manual,7299.0,9,17777.777777777777,0.04561875,no,no,kind_old
BMW,Rare,2010,Universal,277000.0,3000.0,Diesel,Automatic,26000.0,12,23083.33333333333,0.09386281588447654,yes,no,old
Chevrolet,Aveo,2016,Sedan,75699.0,1200.0,Petrol,Manual,7400.0,6,12616.5,0.09775558461802666,no,no,kind_old
Opel,Astra,2011,Universal,200000.0,2000.0,Diesel,Manual,8500.0,11,18181.81818181818,0.0425,no,no,old
Toyota,Avensis,2014,Sedan,143000.0,2000.0,Diesel,Automatic,12900.0,8,17875.0,0.09020979020979021,no,no,kind_old
Skoda,Superb,2012,Sedan,171000.0,1800.0,Petrol,Automatic,9700.0,10,17100.0,0.05672514619883041,no,no,kind_old
Ford,C-Max,2016,Hatchback,62000.0,2000.0,Hybrid,Automatic,11400.0,6,10333.333333333334,0.18387096774193548,no,yes,kind_old
Renault,Grand Scenic,2015,Universal,177000.0,1500.0,Diesel,Automatic,9200.0,7,25285.714285714286,0.0519774011299435,no,no,kind_old
Skoda,Fabia,2011,Hatchback,172000.0,1200.0,Diesel,Manual,5250.0,11,15636.363636363636,0.030523255813953487,no,no,old
Hyundai,Rare,2013,Hatchback,114000.0,1400.0,Petrol,Manual,6500.0,9,12666.666666666666,0.05701754385964912,no,no,kind_old
Renault,Megane,2012,Universal,157000.0,1500.0,Diesel,Automatic,7100.0,10,15700.0,0.04522292993630573,no,no,kind_old
Renault,Megane,2017,Sedan,63000.0,1500.0,Diesel,Manual,9950.0,5,12600.0,0.15793650793650793,no,no,kind_old
Renault,Laguna,2010,Sedan,174000.0,1461.0,Diesel,Manual,6399.0,12,14500.0,0.03677586206896552,no,no,old
Nissan,Qashqai,2017,Crossover,182638.0,1461.0,Diesel,Manual,13599.0,5,36527.6,0.07445876542669105,no,no,kind_old
Renault,Grand Scenic,2011,Universal,239000.0,1500.0,Diesel,Automatic,7200.0,11,21727.272727272728,0.0301255230125523,no,no,old
Skoda,Rapid,2016,Universal,202284.0,1422.0,Diesel,Manual,7199.0,6,33714.0,0.03558857843428052,no,no,kind_old
Renault,Grand Scenic,2014,Universal,185000.0,1500.0,Diesel,Manual,9000.0,8,23125.0,0.04864864864864865,no,no,kind_old
Opel,Combo,2011,Universal,156000.0,1300.0,Diesel,Manual,5399.0,11,14181.818181818182,0.03460897435897436,no,no,old
Chevrolet,Rare,2011,Universal,176000.0,2000.0,Diesel,Manual,9600.0,11,16000.0,0.05454545454545454,no,no,old
Dacia,Logan Mcv,2015,Universal,114000.0,1500.0,Diesel,Manual,7600.0,7,16285.714285714286,0.06666666666666667,no,no,kind_old
Renault,Grand Scenic,2004,Universal,239000.0,1500.0,Diesel,Manual,4000.0,18,13277.777777777776,0.016736401673640166,no,no,old
Dacia,Lodgy,2014,Universal,172000.0,1500.0,Diesel,Manual,7100.0,8,21500.0,0.04127906976744186,no,no,kind_old
Citroen,Rare,2009,Universal,127000.0,2000.0,Petrol,Automatic,6999.0,13,9769.23076923077,0.05511023622047244,no,no,old
Renault,Grand Scenic,2013,Universal,212000.0,1500.0,Diesel,Manual,8800.0,9,23555.555555555555,0.04150943396226415,no,no,kind_old
Dacia,Rare,2017,Combi,124000.0,1500.0,Diesel,Manual,7800.0,5,24800.0,0.06290322580645161,no,no,kind_old
Dacia,Rare,2015,Universal,127000.0,1500.0,Diesel,Manual,8200.0,7,18142.85714285714,0.06456692913385827,no,no,kind_old
Dacia,Logan Mcv,2015,Universal,149000.0,1500.0,Diesel,Manual,6700.0,7,21285.714285714286,0.04496644295302014,no,no,kind_old
Volkswagen,Golf,2000,Hatchback,224000.0,1400.0,Petrol,Manual,3250.0,22,10181.818181818182,0.014508928571428572,no,no,old
Citroen,Rare,2011,Minivan,267000.0,2000.0,Diesel,Manual,8800.0,11,24272.727272727272,0.03295880149812734,no,no,old
Volkswagen,Caddy,2009,Microvan,136000.0,1400.0,Petrol,Manual,6500.0,13,10461.53846153846,0.04779411764705882,no,no,old
Toyota,Rare,2013,Universal,318500.0,1798.0,Hybrid,Automatic,9399.0,9,35388.88888888889,0.029510204081632654,no,yes,kind_old
Ford,Focus,2015,Universal,173000.0,1500.0,Diesel,Manual,9700.0,7,24714.285714285717,0.05606936416184971,no,no,kind_old
Toyota,C-HR,2017,Crossover,155000.0,1800.0,Hybrid,Automatic,18300.0,5,31000.0,0.11806451612903225,no,yes,kind_old
Honda,Civic,2011,Sedan,188000.0,1300.0,Hybrid,Automatic,7000.0,11,17090.909090909092,0.03723404255319149,no,yes,old
Toyota,Prius,2012,Sedan,165000.0,1800.0,Hybrid,Automatic,9500.0,10,16500.0,0.05757575757575758,no,yes,kind_old
Volkswagen,Passat,2009,Universal,236000.0,1400.0,Metan/Propan,Automatic,6900.0,13,18153.846153846152,0.02923728813559322,no,no,old
Renault,Rare,2015,Crossover,198000.0,1500.0,Diesel,Automatic,11250.0,7,28285.714285714286,0.056818181818181816,no,no,kind_old
Renault,Grand Scenic,2012,Universal,197000.0,1500.0,Diesel,Manual,8100.0,10,19700.0,0.04111675126903553,no,no,kind_old
Honda,CR-V,2016,Crossover,145000.0,1600.0,Diesel,Automatic,19300.0,6,24166.666666666668,0.13310344827586207,no,no,kind_old
Toyota,Corolla,2010,Sedan,180000.0,1400.0,Diesel,Manual,7100.0,12,15000.0,0.03944444444444444,no,no,old
Renault,Megane,2016,Hatchback,207000.0,1500.0,Diesel,Automatic,10000.0,6,34500.0,0.04830917874396135,no,no,kind_old
Opel,Combo,2013,Combi,189000.0,1600.0,Diesel,Manual,7199.0,9,21000.0,0.03808994708994709,no,no,kind_old
Toyota,C-HR,2018,Crossover,167000.0,1800.0,Hybrid,Automatic,18650.0,4,41750.0,0.11167664670658682,no,yes,kind_old
Dacia,Lodgy,2013,Universal,173000.0,1500.0,Diesel,Manual,7200.0,9,19222.222222222223,0.04161849710982659,no,no,kind_old
Nissan,Qashqai,2013,Crossover,185000.0,1500.0,Diesel,Manual,9499.0,9,20555.555555555555,0.051345945945945944,no,no,kind_old
Skoda,Superb,2016,Sedan,69514.0,2000.0,Diesel,Automatic,22999.0,6,11585.666666666666,0.3308542164168369,no,no,kind_old
Renault,Kadjar,2016,Crossover,170000.0,1500.0,Diesel,Automatic,14499.0,6,28333.33333333333,0.08528823529411765,no,no,kind_old
Dacia,Rare,2014,Universal,145000.0,898.0,Petrol,Manual,5999.0,8,18125.0,0.04137241379310345,no,no,kind_old
Volkswagen,Caddy,2012,Microvan,136000.0,2000.0,Diesel,Manual,8600.0,10,13600.0,0.06323529411764706,no,no,kind_old
Audi,A4,1998,Sedan,380400.0,1900.0,Diesel,Manual,1700.0,24,15850.0,0.004468980021030494,no,no,old
Renault,Rare,2010,SUV,270000.0,100.0,Petrol,Automatic,3000.0,12,22500.0,0.011111111111111112,no,no,old
Mercedes,Rare,2003,Coupe,220000.0,1800.0,Petrol,Manual,5800.0,19,11578.947368421052,0.026363636363636363,no,no,old
KIA,Rare,2009,Coupe,143000.0,1593.0,Petrol,Manual,4500.0,13,11000.0,0.03146853146853147,no,no,old
KIA,Sportage,2014,Crossover,172000.0,1998.0,Petrol,Automatic,12900.0,8,21500.0,0.075,no,no,kind_old
Jaguar,Rare,2004,Sedan,197800.0,2990.0,Metan/Propan,Automatic,7400.0,18,10988.888888888889,0.03741152679474216,no,no,old
Lexus,RX Series,2013,SUV,174000.0,3500.0,Hybrid,Automatic,27500.0,9,19333.33333333333,0.15804597701149425,yes,yes,kind_old
Nissan,Qashqai,2018,SUV,148200.0,1500.0,Diesel,Manual,14250.0,4,37050.0,0.09615384615384616,no,no,kind_old
Nissan,X-Trail,2015,SUV,167300.0,1600.0,Diesel,Manual,15750.0,7,23900.0,0.09414225941422594,no,no,kind_old
Hyundai,Tucson,2016,SUV,156500.0,1700.0,Diesel,Manual,15850.0,6,26083.33333333333,0.1012779552715655,no,no,kind_old
Peugeot,307,2004,Universal,280000.0,2000.0,Petrol,Automatic,3400.0,18,15555.555555555557,0.012142857142857143,no,no,old
Honda,Civic,2010,Sedan,172000.0,1400.0,Hybrid,Automatic,6700.0,12,14333.333333333334,0.038953488372093024,no,yes,old
Toyota,Avensis,2009,Sedan,190000.0,2200.0,Diesel,Manual,8899.0,13,14615.384615384615,0.046836842105263156,no,no,old
Audi,A6,2006,Universal,280000.0,2700.0,Diesel,Automatic,10500.0,16,17500.0,0.0375,no,no,old
Volkswagen,Golf,2015,Hatchback,158000.0,1400.0,Plug-in Hybrid,Automatic,12999.0,7,22571.42857142857,0.08227215189873417,no,yes,kind_old
Toyota,Auris,2009,Hatchback,285000.0,1400.0,Diesel,Automatic,6800.0,13,21923.07692307692,0.023859649122807018,no,no,old
Skoda,Fabia,2011,Universal,172000.0,1200.0,Diesel,Manual,5200.0,11,15636.363636363636,0.030232558139534883,no,no,old
Hyundai,Santa FE,2013,Crossover,145910.0,2200.0,Diesel,Automatic,17999.0,9,16212.222222222224,0.12335686382016312,yes,no,kind_old
Ford,Fusion,2018,Sedan,65400.0,2000.0,Hybrid,Automatic,13300.0,4,16350.0,0.20336391437308868,no,yes,kind_old
Porsche,Rare,2016,Crossover,94000.0,2000.0,Petrol,Automatic,36999.0,6,15666.666666666666,0.3936063829787234,no,no,kind_old
Audi,Q7,2016,Crossover,64500.0,3000.0,Petrol,Automatic,47500.0,6,10750.0,0.7364341085271318,yes,no,kind_old
Skoda,Fabia,2010,Universal,234182.0,1200.0,Diesel,Manual,5999.0,12,19515.166666666668,0.02561682793724539,no,no,old
Mercedes,S Class,2017,Sedan,49700.0,3000.0,Diesel,Automatic,67000.0,5,9940.0,1.3480885311871227,yes,no,kind_old
BMW,5 Series,2012,Sedan,121700.0,2000.0,Diesel,Automatic,18000.0,10,12170.0,0.14790468364831552,no,no,kind_old
BMW,X3,2014,SUV,116172.0,2000.0,Petrol,Automatic,18999.0,8,14521.5,0.16354198946389836,no,no,kind_old
BMW,X6,2013,SUV,200000.0,3000.0,Diesel,Automatic,29500.0,9,22222.222222222223,0.1475,yes,no,kind_old
Audi,Rare,2015,Hatchback,43905.0,1400.0,Petrol,Automatic,14444.0,7,6272.142857142857,0.32898303154538205,no,no,kind_old
Toyota,Rav 4,2000,Crossover,260000.0,200.0,Metan/Propan,Manual,4300.0,22,11818.181818181818,0.01653846153846154,no,no,old
Renault,Megane,2010,Universal,237842.0,1461.0,Diesel,Manual,4890.0,12,19820.166666666668,0.02055986747504646,no,no,old
Mercedes,Rare,2017,Coupe,113000.0,2998.0,Petrol,Automatic,44800.0,5,22600.0,0.39646017699115044,yes,no,kind_old
Ford,Fusion,2014,Sedan,150000.0,1998.0,Hybrid,Automatic,7500.0,8,18750.0,0.05,no,yes,kind_old
Lexus,RX Series,2017,Crossover,44000.0,3500.0,Hybrid,Automatic,47950.0,5,8800.0,1.0897727272727273,yes,yes,kind_old
BMW,7 Series,2010,Sedan,213000.0,4400.0,Hybrid,Automatic,21450.0,12,17750.0,0.10070422535211268,yes,yes,old
Opel,Astra,2011,Universal,146000.0,1300.0,Diesel,Manual,6300.0,11,13272.727272727272,0.04315068493150685,no,no,old
Ford,Fusion,2007,Hatchback,193000.0,1400.0,Diesel,Manual,4000.0,15,12866.666666666666,0.02072538860103627,no,no,old
Renault,Rare,2015,Hatchback,36000.0,0.0,Electric,Automatic,9499.0,7,5142.857142857143,0.2638611111111111,no,yes,kind_old
Toyota,Yaris,2013,Hatchback,126000.0,1500.0,Hybrid,Automatic,8700.0,9,14000.0,0.06904761904761905,no,yes,kind_old
Mercedes,E Class,2003,Sedan,3000.0,2700.0,Diesel,Automatic,3000.0,19,157.89473684210526,1.0,no,no,old
Skoda,Superb,2013,Universal,134000.0,1800.0,Petrol,Automatic,8900.0,9,14888.888888888889,0.0664179104477612,no,no,kind_old
Audi,A4,2013,Sedan,142300.0,2000.0,Petrol,Automatic,11900.0,9,15811.111111111111,0.08362614195361912,no,no,kind_old
Honda,Civic,1997,Sedan,400000.0,1400.0,Metan/Propan,Manual,2199.0,25,16000.0,0.0054975,no,no,old
BMW,3 Series,2001,Coupe,208000.0,2200.0,Petrol,Manual,5300.0,21,9904.761904761905,0.02548076923076923,no,no,old
Toyota,Corolla,2016,Sedan,145000.0,1400.0,Diesel,Manual,9650.0,6,24166.666666666668,0.06655172413793103,no,no,kind_old
Volkswagen,Touareg,2005,SUV,250000.0,2500.0,Diesel,Automatic,7500.0,17,14705.882352941177,0.03,no,no,old
Opel,Rare,1995,Sedan,280000.0,2000.0,Metan/Propan,Manual,1200.0,27,10370.37037037037,0.004285714285714286,no,no,old
Dacia,Rare,2014,Minivan,155000.0,1500.0,Diesel,Manual,6950.0,8,19375.0,0.044838709677419354,no,no,kind_old
Honda,Civic,1994,Hatchback,12230.0,1600.0,Petrol,Manual,3800.0,28,436.7857142857143,0.3107113654946852,no,no,old
Ford,Focus,1999,Universal,193000.0,1600.0,Petrol,Manual,2249.0,23,8391.304347826086,0.011652849740932643,no,no,old
Honda,Civic,2004,Sedan,300000.0,1339.0,Hybrid,Manual,3600.0,18,16666.666666666668,0.012,no,yes,old
BMW,X6,2009,SUV,20000.0,4400.0,Petrol,Automatic,15500.0,13,1538.4615384615386,0.775,yes,no,old
Mercedes,Series (W124),1993,Sedan,373452.0,2000.0,Metan/Propan,Manual,2400.0,29,12877.655172413792,0.006426528710517014,no,no,old
Lexus,RX Series,2005,SUV,182000.0,3300.0,Hybrid,Automatic,5999.0,17,10705.882352941177,0.03296153846153846,no,yes,old
Dacia,Lodgy,2013,Minivan,160000.0,1464.0,Diesel,Manual,6000.0,9,17777.777777777777,0.0375,no,no,kind_old
BMW,5 Series,1996,Sedan,500000.0,2000.0,Petrol,Manual,2500.0,26,19230.76923076923,0.005,no,no,old
Opel,Astra,2013,Universal,177250.0,1400.0,Petrol,Automatic,7110.0,9,19694.444444444445,0.040112834978843444,no,no,kind_old
